Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
17.761567,,Cancel,268945771,,,-2000,,,
17.761596,,Cancel,268945759,,,-20,,,
17.761596,,Insert,268946403,0,B,20,140400,G,
17.765395,,Cancel,268946403,,,-20,,,
17.765395,,Insert,268946519,0,B,20,140300,G,
17.765921,,Cancel,268946519,,,-20,,,
17.765921,,Insert,268946531,0,B,20,140400,G,
17.774613,,Cancel,268944215,,,-1000,,,
17.77462,,Cancel,268946355,,,-1000,,,
17.774634,,Cancel,268923407,,,-1000,,,
17.774636,,Cancel,268904867,,,-1000,,,
17.775044,,Cancel,268946531,,,-20,,,
17.775044,,Insert,268946679,0,B,20,140300,G,
17.775048,,Cancel,268946387,,,-2000,,,
17.775048,,Insert,268946683,0,B,2000,106400,G,
17.775068,,Insert,268946691,0,B,1000,110700,G,
17.775073,,Insert,268946695,0,A,1000,184700,G,
17.775076,,Insert,268946699,0,B,1000,140300,G,
17.77508,,Insert,268946703,0,B,1000,140300,G,
17.775103,,Insert,268946711,0,B,1000,139700,G,
17.775106,,Insert,268946715,0,B,2000,139400,G,
17.777971,,Insert,268946815,0,A,2000,141700,G,
17.794582,CPPMarketMaker,Cancel,75,,,-48,,,
17.799065,CPPMarketMaker,Insert,77,1,A,48,140600,G,
17.842415,,Cancel,268946247,,,-1000,,,
17.842422,,Insert,268947615,0,A,1000,142000,G,
17.87556,,Cancel,268893195,,,-2000,,,
17.87556,,Insert,268948343,0,B,2000,140200,G,
17.892389,,Cancel,268946703,,,-1000,,,
17.893232,,Cancel,268944659,,,-1000,,,
17.893338,,Insert,268948587,0,B,1000,140300,G,
17.894553,,Cancel,268948587,,,-1000,,,
17.895534,,Insert,268948727,0,A,2000,140700,G,
17.895556,,Cancel,268926371,,,-1000,,,
17.905178,,Cancel,7017015,,,-10000,,,
17.905178,,Cancel,7017016,,,-10000,,,
17.905178,,Insert,7017017,1,A,10000,141000,G,
17.905178,,Insert,7017018,1,B,10000,139800,G,
17.915749,,Cancel,268945779,,,-1000,,,
17.915778,,Insert,268948903,0,A,1000,140500,G,
17.915807,,Insert,268948907,0,A,1000,140500,G,
17.915814,,Insert,268948911,0,A,1000,140500,G,
17.915814,,Insert,268948915,0,A,1000,140500,G,
17.91582,,Cancel,268948343,,,-2000,,,
17.91582,,Insert,268948919,0,B,2000,139200,G,
17.915821,,Cancel,268946367,,,-3000,,,
17.915845,,Insert,268948931,0,A,8000,140500,G,
17.915866,,Cancel,268945767,,,-740,,,
17.915904,,Insert,268948939,0,A,1000,140500,G,
17.916799,,Insert,268949019,0,A,1000,140500,G,
17.917472,,Insert,268949095,0,A,1000,140500,G,
17.924236,,Cancel,268949095,,,-1000,,,
17.927274,,Cancel,268946115,,,-1000,,,
17.927299,,Insert,268949563,0,B,1000,96100,G,
17.950497,,Cancel,268948931,,,-8000,,,
17.950551,,Insert,268949987,0,B,1000,138800,G,
17.950754,,Cancel,268948939,,,-1000,,,
17.951765,,Cancel,268949019,,,-1000,,,
17.958588,,Insert,268950147,0,B,740,140300,G,
17.958737,,Cancel,268949987,,,-1000,,,
17.958742,,Insert,268950175,0,B,1000,140000,G,
17.958833,,Insert,268950183,0,B,1000,140300,G,
17.958888,,Insert,268950207,0,B,1000,140300,G,
17.959012,,Cancel,268948727,,,-2000,,,
17.963976,,Cancel,268950183,,,-1000,,,
17.964007,,Cancel,268950207,,,-1000,,,
17.966094,,Cancel,268950147,,,-740,,,
17.966101,,Insert,268950471,0,A,2000,140700,G,
18.026698,,Insert,268951263,0,B,750,140300,G,
18.026699,,Insert,268951267,0,B,1000,140300,G,
18.026719,,Insert,268951271,0,B,1000,138800,G,
18.026957,,Insert,268951303,0,B,1000,140300,G,
18.026966,,Cancel,268951271,,,-1000,,,
18.027226,,Cancel,268950471,,,-2000,,,
18.027299,,Insert,268951331,0,B,8000,140300,G,
18.027326,,Cancel,268948907,,,-1000,,,
18.030958,,Cancel,268951303,,,-1000,,,
18.031032,,Cancel,268951331,,,-8000,,,
18.031619,,Insert,268951479,0,A,1000,140500,G,
18.035497,,Insert,268951523,0,B,8000,140300,G,
18.082423,,Insert,268952215,0,B,1000,138900,G,
18.111295,,Cancel,268948911,,,-1000,,,
18.111297,,Cancel,268948915,,,-1000,,,
18.11133,,Cancel,268951479,,,-1000,,,
18.111451,,Cancel,268946699,,,-1000,,,
18.111455,,Insert,268952487,0,B,1000,140400,G,
18.111478,,Cancel,268951523,,,-8000,,,
18.111482,,Cancel,268946715,,,-2000,,,
18.11149,,Insert,268952495,0,B,3000,140100,G,
18.111535,,Cancel,268946683,,,-2000,,,
18.111535,,Insert,268952503,0,B,2000,106500,G,
18.111662,,Cancel,268946711,,,-1000,,,
18.112386,,Cancel,268946679,,,-20,,,
18.112386,,Insert,268952539,0,B,20,140400,G,
18.112578,,Cancel,268952539,,,-20,,,
18.112578,,Insert,268952547,0,B,20,140300,G,
18.115813,,Cancel,268948919,,,-2000,,,
18.115813,,Insert,268952707,0,B,2000,140200,G,
18.116688,,Cancel,268952547,,,-20,,,
18.116688,,Insert,268952727,0,B,20,140400,G,
18.118292,,Cancel,268952487,,,-1000,,,
18.118513,,Cancel,268952707,,,-2000,,,
18.118513,,Insert,268952739,0,B,2000,139200,G,
18.118728,,Cancel,268952727,,,-20,,,
18.118728,,Insert,268952747,0,B,20,140300,G,
18.118731,,Cancel,268952503,,,-2000,,,
18.118731,,Insert,268952751,0,B,2000,106400,G,
18.118757,,Insert,268952755,0,B,1000,139700,G,
18.118768,,Insert,268952759,0,B,1000,140300,G,
18.119728,,Insert,268952787,0,B,2000,139400,G,
18.128112,,Cancel,268888919,,,-8000,,,
18.128166,,Cancel,268947615,,,-1000,,,
18.128239,,Insert,268952931,0,B,8000,140300,G,
18.128314,,Insert,268952991,0,B,2000,140000,G,
18.128344,,Insert,268953015,0,B,1000,140300,G,
18.128488,,Cancel,268888847,,,-1000,,,
18.12851,,Insert,268953091,0,B,2000,140400,G,
18.128534,,Cancel,268952931,,,-8000,,,
18.128537,,Insert,268953099,0,B,750,140400,G,
18.128551,,Insert,268953103,0,B,1000,140400,G,
18.128586,,Insert,268953119,0,A,1000,140600,G,
18.128593,,Cancel,268952755,,,-1000,,,
18.128611,,Cancel,268952751,,,-2000,,,
18.128611,,Insert,268953127,0,B,2000,106500,G,
18.128628,,Cancel,268952747,,,-20,,,
18.128628,,Insert,268953135,0,B,20,140400,G,
18.128662,,Insert,268953147,0,B,8000,140400,G,
18.128673,,Cancel,268952759,,,-1000,,,
18.128678,,Insert,268953155,0,B,1000,140400,G,
18.128717,,Cancel,268952787,,,-2000,,,
18.12897,,Cancel,268892015,,,-20000,,,
18.129298,,Cancel,268893147,,,-2000,,,
18.129449,,Insert,268953355,0,B,1000,140300,G,
18.129827,,Cancel,268953099,,,-750,,,
18.129948,,Cancel,268891803,,,-20000,,,
18.137385,,Cancel,268953091,,,-2000,,,
18.140695,,Insert,268953855,0,A,20000,143000,G,
18.142685,,Cancel,268953147,,,-8000,,,
18.142685,,Cancel,268953155,,,-1000,,,
18.142735,,Cancel,268952215,,,-1000,,,
18.142937,,Cancel,268953103,,,-1000,,,
18.143684,,Cancel,268952991,,,-2000,,,
18.151243,,Cancel,268953015,,,-1000,,,
18.164502,,Insert,268954091,0,A,8000,140600,G,
18.164516,,Insert,268954095,0,B,1000,140400,G,
18.16471,,Cancel,268954095,,,-1000,,,
18.175173,,Insert,268954183,0,A,20000,143000,G,
18.175354,,Insert,5096604,1,A,45,137200,G,
18.175354,CPPMarketMaker,Trade,76,1,B,32,140200,,-449
18.234311,,Cancel,7017017,,,-10000,,,
18.234311,,Cancel,7017018,,,-10000,,,
18.234311,,Insert,7017019,1,A,10000,141000,G,
18.234311,,Insert,7017020,1,B,10000,139800,G,
18.235021,,Insert,268954859,0,A,2000,141800,G,
18.235907,,Cancel,268951267,,,-1000,,,
18.236005,,Insert,268954923,0,A,2000,140800,G,
18.236015,,Insert,268954927,0,B,1000,140300,G,
18.236024,,Cancel,268954859,,,-2000,,,
18.23659,,Insert,268955079,0,A,1000,140500,G,
18.236809,,Cancel,268953135,,,-20,,,
18.236809,,Insert,268955095,0,B,20,140300,G,
18.236812,,Cancel,268953127,,,-2000,,,
18.236812,,Insert,268955099,0,B,2000,106400,G,
18.23684,,Insert,268955111,0,B,1000,139700,G,
18.236846,,Insert,268955119,0,B,1000,140300,G,
18.23688,,Insert,268955131,0,B,1000,140300,G,
18.237102,,Cancel,268953355,,,-1000,,,
18.237117,,Insert,268955151,0,B,2000,139400,G,
18.237351,,Cancel,268954927,,,-1000,,,
18.23736,,Insert,268955175,0,A,2000,140700,G,
18.237472,,Cancel,268955111,,,-1000,,,
18.237475,,Insert,268955191,0,B,1000,140300,G,
18.237475,,Cancel,268955175,,,-2000,,,
18.237588,,Cancel,268955095,,,-20,,,
18.237588,,Insert,268955199,0,B,20,140400,G,
18.237591,,Cancel,268955099,,,-2000,,,
18.237591,,Insert,268955203,0,B,2000,106500,G,
18.238503,,Cancel,268955151,,,-2000,,,
18.238895,,Insert,268955299,0,A,1000,140500,G,
18.238974,,Cancel,268955199,,,-20,,,
18.238974,,Insert,268955303,0,B,20,140300,G,
18.238974,,Cancel,268955203,,,-2000,,,
18.238974,,Insert,268955307,0,B,2000,106400,G,
18.238997,,Cancel,268955299,,,-1000,,,
18.239002,,Insert,268955315,0,B,1000,139700,G,
18.239003,,Insert,268955319,0,B,2000,139400,G,
18.239006,,Insert,268955323,0,A,2000,140700,G,
18.239006,,Cancel,268955131,,,-1000,,,
18.24881,,Cancel,268951263,,,-750,,,
18.25667,,Insert,268955899,0,B,750,140300,G,
18.264967,CPPMarketMaker,Insert,78,1,B,19,140200,G,
18.29187,,Insert,268956439,0,A,1000,140500,G,
18.296335,,Cancel,268956439,,,-1000,,,
18.296339,,Cancel,268950175,,,-1000,,,
18.297987,,Insert,6219284,0,A,100,140300,F,
18.297987,,Insert,6219285,0,A,10950,140300,F,
18.298015,,Cancel,268955191,,,-1000,,,
18.298016,,Insert,268956487,0,A,1000,140500,G,
18.298018,,Insert,268956491,0,A,1000,140500,G,
18.298026,,Insert,268956495,0,A,1000,140500,G,
18.298027,,Insert,268956499,0,A,1000,140500,G,
18.298028,,Insert,268956503,0,A,8000,140500,G,
18.298028,,Insert,268956507,0,A,1000,140500,G,
18.298047,,Insert,268956519,0,A,1000,140500,G,
18.298053,,Cancel,268955899,,,-750,,,
18.298053,,Insert,268956523,0,A,750,140500,G,
18.298071,,Insert,268956535,0,A,1000,142000,G,
18.298073,,Cancel,268956507,,,-1000,,,
18.29819,,Cancel,268956523,,,-750,,,
18.299308,,Cancel,268956503,,,-8000,,,
18.300831,,Cancel,268956495,,,-1000,,,
18.303771,,Cancel,268956519,,,-1000,,,
18.306379,,Insert,268956843,0,A,1000,140500,G,
18.306422,,Insert,268956847,0,A,8000,140500,G,
18.306429,,Insert,268956851,0,A,1000,140500,G,
18.3066,,Insert,268956879,0,A,750,140500,G,
18.306653,,Insert,268956899,0,A,1000,140500,G,
18.306669,,Cancel,268956879,,,-750,,,
18.307434,,Insert,268957051,0,A,750,140500,G,
18.341051,,Cancel,268956851,,,-1000,,,
18.3411,,Insert,268957431,0,B,1000,138800,G,
18.369223,,Insert,268957887,0,A,1000,140500,G,
18.415101,,Insert,268958315,0,A,1000,140500,G,
18.415126,,Cancel,268904087,,,-1000,,,
18.415336,,Cancel,268942635,,,-8000,,,
18.415359,,Insert,268958359,0,A,1000,170100,G,
18.415435,,Cancel,268942647,,,-1000,,,
18.415464,,Insert,268958387,0,B,8000,140300,G,
18.415487,,Cancel,268944383,,,-1000,,,
18.415489,,Cancel,268944487,,,-2000,,,
18.415489,,Insert,268958399,0,A,2000,175000,G,
18.415701,,Insert,268958419,0,A,1000,140800,G,
18.415785,,Cancel,268957887,,,-1000,,,
18.415825,,Insert,268958431,0,A,1000,140800,G,
18.416119,,Cancel,268958431,,,-1000,,,
18.416361,,Cancel,268958399,,,-2000,,,
18.416361,,Insert,268958495,0,A,2000,175100,G,
18.416372,,Cancel,268958315,,,-1000,,,
18.459638,,Cancel,7017019,,,-10000,,,
18.459638,,Cancel,7017020,,,-10000,,,
18.459638,,Insert,7017021,1,A,10000,141000,G,
18.459638,,Insert,7017022,1,B,10000,139800,G,
18.518276,,Insert,268959111,0,A,1000,140500,G,
18.526235,,Cancel,268957051,,,-750,,,
18.526237,,Cancel,268959111,,,-1000,,,
18.5263,,Cancel,268956899,,,-1000,,,
18.526462,,Insert,268959359,0,A,1000,140500,G,
18.526498,,Cancel,268956847,,,-8000,,,
18.526573,,Cancel,268956843,,,-1000,,,
18.526624,,Insert,268959423,0,A,760,140500,G,
18.526754,,Insert,268959447,0,A,8000,140500,G,
18.526825,,Insert,268959467,0,B,1000,140300,G,
18.527611,,Insert,268959539,0,B,1000,140000,G,
18.52794,,Cancel,268959539,,,-1000,,,
18.56598,,Cancel,268959447,,,-8000,,,
18.679357,,Insert,268961419,0,A,1000,140500,G,
18.679394,,Insert,268961459,0,A,8000,140500,G,
18.679403,,Insert,268961463,0,A,1000,140500,G,
18.680083,,Insert,268961495,0,A,1000,140700,G,
18.680239,,Insert,268961499,0,A,1000,140900,G,
18.680341,,Cancel,268958495,,,-2000,,,
18.680341,,Insert,268961503,0,A,2000,175000,G,
18.685364,,Cancel,268961499,,,-1000,,,
18.685676,,Cancel,268961463,,,-1000,,,
18.68583,,Cancel,268961503,,,-2000,,,
18.68583,,Insert,268961587,0,A,2000,175100,G,
18.689242,,Insert,268961671,0,B,1000,140200,G,
18.694287,,Insert,268961735,0,A,1000,140900,G,
18.694629,,Cancel,268958387,,,-8000,,,
18.694663,,Cancel,268959467,,,-1000,,,
18.694693,,Insert,268961791,0,A,1000,140500,G,
18.6948,,Insert,268961807,0,A,1000,140800,G,
18.694831,,Insert,268961827,0,A,1000,140500,G,
18.694897,,Insert,268961831,0,B,8000,140300,G,
18.695094,,Cancel,268961807,,,-1000,,,
18.696872,,Cancel,268961735,,,-1000,,,
18.701474,,Cancel,268961827,,,-1000,,,
18.709823,,Insert,268961987,0,A,1000,140800,G,
18.710272,,Cancel,268961987,,,-1000,,,
18.718062,,Cancel,268961791,,,-1000,,,
18.718134,,Insert,268962051,0,B,1000,140000,G,
18.718474,,Cancel,268962051,,,-1000,,,
18.738892,,Cancel,268961831,,,-8000,,,
18.738896,,Cancel,268955119,,,-1000,,,
18.739212,,Insert,268962223,0,A,1000,140500,G,
18.740472,,Insert,268962331,0,A,1000,140900,G,
18.760241,,Insert,268962507,0,A,1000,140800,G,
18.760662,,Cancel,268962507,,,-1000,,,
18.761191,,Cancel,268962223,,,-1000,,,
18.774605,,Cancel,268945047,,,-1000,,,
18.775326,,Insert,268962823,0,A,1000,140700,G,
18.777763,,Insert,268962879,0,A,1000,140500,G,
18.784333,,Insert,268962999,0,B,1000,140300,G,
18.784685,,Insert,268963027,0,A,1000,140800,G,
18.794538,,Insert,268963099,0,B,8000,140300,G,
18.794574,,Cancel,268962879,,,-1000,,,
18.79477,,Cancel,268963027,,,-1000,,,
18.843192,,Cancel,7017021,,,-10000,,,
18.843192,,Cancel,7017022,,,-10000,,,
18.843192,,Insert,7017023,1,A,10000,141000,G,
18.843192,,Insert,7017024,1,B,10000,139800,G,
18.854825,,Cancel,268963099,,,-8000,,,
18.85517,,Insert,268965631,0,A,1000,140800,G,
18.855212,,Insert,268965635,0,A,1000,140500,G,
18.856055,,Insert,268965651,0,B,8000,140300,G,
18.856281,,Cancel,268965631,,,-1000,,,
18.859181,,Insert,268965743,0,A,1000,140800,G,
18.863483,,Cancel,268956535,,,-1000,,,
18.863541,,Cancel,268965651,,,-8000,,,
18.863636,,Insert,268965855,0,A,1000,140500,G,
18.864337,,Insert,268966083,0,A,1000,140700,G,
18.864633,,Cancel,268966083,,,-1000,,,
18.869543,,Cancel,268944507,,,-1000,,,
18.870979,,Insert,268966407,0,B,8000,140300,G,
18.871204,,Cancel,268965855,,,-1000,,,
18.871303,,Cancel,268961459,,,-8000,,,
18.871303,,Cancel,268961419,,,-1000,,,
18.871352,,Cancel,268965635,,,-1000,,,
18.871385,,Cancel,268965743,,,-1000,,,
18.876791,,Insert,268966539,0,A,1000,140800,G,
18.877165,,Cancel,268966539,,,-1000,,,
18.907738,,Insert,268967243,0,A,8000,140500,G,
18.907743,,Insert,268967247,0,A,1000,140500,G,
18.952436,,Insert,268968011,0,A,1000,142000,G,
18.95517,,Insert,268968063,0,A,1000,140500,G,
18.955693,,Insert,268968075,0,A,1000,140800,G,
18.958235,,Insert,268968103,0,A,1000,140500,G,
18.964833,,Cancel,268968063,,,-1000,,,
18.965768,,Cancel,268968075,,,-1000,,,
18.966096,,Cancel,268966407,,,-8000,,,
18.972617,,Insert,268968287,0,A,1000,140800,G,
18.974099,,Insert,268968299,0,B,8000,140300,G,
18.974332,,Cancel,268968287,,,-1000,,,
18.985486,,Insert,268968743,0,A,1000,140500,G,
19.023749,,Cancel,268959359,,,-1000,,,
19.036194,,Cancel,7017023,,,-10000,,,
19.036194,,Cancel,7017024,,,-10000,,,
19.036194,,Insert,7017025,1,A,10000,141000,G,
19.036194,,Insert,7017026,1,B,10000,139800,G,
19.106662,,Cancel,268967243,,,-8000,,,
19.106684,,Cancel,268968743,,,-1000,,,
19.106705,,Cancel,268968103,,,-1000,,,
19.106747,,Insert,268971075,0,B,1000,140300,G,
19.1068,,Cancel,268959423,,,-760,,,
19.107475,,Cancel,268956491,,,-1000,,,
19.107499,,Insert,268971131,0,A,800,140500,G,
19.125356,,Cancel,268971075,,,-1000,,,
19.125419,,Insert,268971339,0,A,8000,140500,G,
19.125697,,Insert,268971347,0,A,1000,140500,G,
19.127091,,Insert,268971375,0,A,1000,140800,G,
19.127516,,Cancel,268971375,,,-1000,,,
19.133457,,Insert,268971435,0,A,1000,140500,G,
19.133675,,Cancel,268968299,,,-8000,,,
19.133708,,Insert,268971455,0,A,1000,140500,G,
19.13376,,Insert,268971471,0,A,1000,140500,G,
19.134414,,Cancel,268968011,,,-1000,,,
19.144432,,Insert,268971983,0,B,8000,140300,G,
19.144463,,Cancel,268971455,,,-1000,,,
19.144465,,Insert,268971987,0,A,1000,142000,G,
19.144698,,Cancel,268971987,,,-1000,,,
19.15005,,Cancel,268971983,,,-8000,,,
19.153533,,Insert,5096605,1,A,50,140200,G,
19.153533,CPPMarketMaker,Trade,78,1,B,19,140200,,-266
19.162418,,Insert,268972183,0,A,1000,142000,G,
19.163684,,Insert,268972191,0,B,50,85000,G,
19.193027,,Insert,268972459,0,A,1000,140500,G,
19.205687,,Cancel,268972459,,,-1000,,,
19.206746,,Insert,268972719,0,A,1000,140500,G,
19.219579,,Insert,268973155,0,A,1000,140400,G,
19.219579,,Insert,268973159,0,A,1000,140400,G,
19.219606,,Insert,268973163,0,A,1000,140400,G,
19.219612,,Insert,268973167,0,A,3000,140600,G,
19.219615,,Insert,268973171,0,A,800,140400,G,
19.219623,,Insert,268973175,0,A,1000,140400,G,
19.219624,,Insert,268973179,0,A,1000,140400,G,
19.219627,,Cancel,268941635,,,-1000,,,
19.219632,,Cancel,268958419,,,-1000,,,
19.219659,,Cancel,268961587,,,-2000,,,
19.219659,,Insert,268973191,0,A,2000,175000,G,
19.219685,,Cancel,268971347,,,-1000,,,
19.21969,,Cancel,268942667,,,-2000,,,
19.219964,,Insert,268973259,0,A,1000,140400,G,
19.221103,,Insert,268973479,0,A,1000,140700,G,
19.221405,,Cancel,268973479,,,-1000,,,
19.221575,,Cancel,268973259,,,-1000,,,
19.22172,,Cancel,268946815,,,-2000,,,
19.221733,,Insert,268973511,0,A,2000,140700,G,
19.222232,,Cancel,268952495,,,-3000,,,
19.222232,,Cancel,268962999,,,-1000,,,
19.222232,,Cancel,268972183,,,-1000,,,
19.22399,,Insert,268973691,0,B,1000,140200,G,
19.227938,,Cancel,268942631,,,-2000,,,
19.227938,,Insert,268974007,0,B,2000,139100,G,
19.22796,,Cancel,268949563,,,-1000,,,
19.229969,,Cancel,268973171,,,-800,,,
19.229994,,Insert,268974135,0,B,1000,96000,G,
19.230499,,Insert,268974159,0,A,800,140400,G,
19.252477,,Insert,268974435,0,A,1000,141900,G,
19.254125,,Cancel,268974159,,,-800,,,
19.266118,,Cancel,268972719,,,-1000,,,
19.266141,,Cancel,268958359,,,-1000,,,
19.276516,CPPMarketMaker,Cancel,77,,,-48,,,
19.277351,CPPMarketMaker,Insert,79,1,A,68,140500,G,
19.277494,CPPMarketMaker,Insert,80,1,B,12,140200,G,
19.277494,CPPMarketMaker,Trade,80,1,B,12,140200,,336
19.282047,,Insert,268975015,0,A,800,140400,G,
19.282072,,Insert,268975019,0,A,1000,170000,G,
19.292872,,Cancel,268973691,,,-1000,,,
19.303587,,Insert,268975451,0,B,1000,140200,G,
19.311782,,Cancel,268975451,,,-1000,,,
19.313811,,Insert,268975707,0,A,1000,140700,G,
19.314104,,Cancel,268975707,,,-1000,,,
19.336963,,Insert,268976143,0,B,1000,140200,G,
19.336997,,Cancel,268975015,,,-800,,,
19.337559,,Cancel,268976143,,,-1000,,,
19.337563,,Insert,268976391,0,A,800,140400,G,
19.430117,,Cancel,7017025,,,-10000,,,
19.430117,,Cancel,7017026,,,-10000,,,
19.430117,,Insert,7017027,1,A,10000,141000,G,
19.430117,,Insert,7017028,1,B,10000,139800,G,
19.460576,,Insert,268978911,0,B,1000,140200,G,
19.460616,,Cancel,268976391,,,-800,,,
19.461097,,Cancel,268973175,,,-1000,,,
19.46907,,Cancel,268973155,,,-1000,,,
19.46907,,Cancel,268973159,,,-1000,,,
19.469123,,Cancel,268974007,,,-2000,,,
19.469123,,Insert,268979431,0,B,2000,140100,G,
19.469136,,Insert,268979439,0,B,8000,140300,G,
19.469141,,Cancel,268971435,,,-1000,,,
19.469146,,Insert,268979443,0,B,1000,140300,G,
19.46941,,Cancel,268973163,,,-1000,,,
19.469486,,Insert,268979535,0,B,1000,140300,G,
19.469538,,Cancel,268973511,,,-2000,,,
19.469547,,Cancel,268973167,,,-3000,,,
19.469576,,Cancel,268974435,,,-1000,,,
19.469742,,Cancel,268971339,,,-8000,,,
19.469858,,Cancel,268971131,,,-800,,,
19.480326,,Cancel,268957431,,,-1000,,,
19.487495,,Insert,268980231,0,A,8000,140500,G,
19.493711,CPPMarketMaker,Cancel,79,,,-68,,,
19.495854,CPPMarketMaker,Insert,81,1,A,73,140400,G,
19.515247,,Insert,268980979,0,A,1000,140500,G,
19.515274,,Cancel,268979535,,,-1000,,,
19.518623,,Cancel,268979439,,,-8000,,,
19.519501,,Insert,268981067,0,A,1000,140400,G,
19.542465,,Insert,268981795,0,B,8000,140300,G,
19.543628,,Cancel,268981067,,,-1000,,,
19.551729,,Insert,5096606,1,B,25,141400,G,
19.556204,,Cancel,268981795,,,-8000,,,
19.57489,,Insert,268982315,0,A,2000,141700,G,
19.576034,,Insert,268982351,0,B,8000,140300,G,
19.576065,,Insert,268982355,0,B,1000,138800,G,
19.604449,,Cancel,268982351,,,-8000,,,
19.604707,,Insert,268983251,0,B,8000,140300,G,
19.606406,,Cancel,268978911,,,-1000,,,
19.609709,,Insert,268983863,0,B,1000,140200,G,
19.614517,,Cancel,268983251,,,-8000,,,
19.622737,,Insert,268985515,0,B,8000,140300,G,
19.622759,,Insert,268985519,0,A,1000,142000,G,
19.625903,,Cancel,268985515,,,-8000,,,
19.62615,,Insert,268985651,0,B,8000,140300,G,
19.639482,,Cancel,268985651,,,-8000,,,
19.657325,,Insert,268986903,0,B,8000,140300,G,
19.661356,,Cancel,268986903,,,-8000,,,
19.713102,,Cancel,7017027,,,-10000,,,
19.713102,,Cancel,7017028,,,-10000,,,
19.713102,,Insert,7017029,1,A,10000,141000,G,
19.713102,,Insert,7017030,1,B,10000,139800,G,
19.714945,,Insert,268987651,0,B,8000,140300,G,
19.722244,,Insert,268987783,0,A,1000,140400,G,
19.725092,,Insert,6220521,0,A,490,140300,F,
19.725125,,Insert,268987815,0,A,1000,140400,G,
19.725125,,Insert,268987819,0,A,1000,140400,G,
19.73026,,Cancel,268987651,,,-8000,,,
19.736787,,Cancel,268979443,,,-1000,,,
19.736862,,Cancel,268979431,,,-2000,,,
19.736862,,Insert,268988559,0,B,2000,139100,G,
19.736876,,Cancel,268982355,,,-1000,,,
19.736881,,Cancel,268941671,,,-8000,,,
19.73706,,Cancel,268985519,,,-1000,,,
19.737109,,Cancel,268982315,,,-2000,,,
19.751108,,Insert,268989591,0,B,2000,140200,G,
19.754669,,Cancel,268980979,,,-1000,,,
19.754884,,Cancel,268987819,,,-1000,,,
19.756102,,Insert,268989855,0,A,1000,140500,G,
19.758922,,Insert,268990011,0,B,8000,140200,G,
19.758944,,Insert,268990015,0,B,1000,140300,G,
19.765989,,Insert,268990103,0,B,8000,140300,G,
19.766071,,Cancel,268989591,,,-2000,,,
19.784618,,Insert,268990535,0,A,2000,141700,G,
19.847657,,Cancel,268988559,,,-2000,,,
19.847657,,Insert,268991763,0,B,2000,140100,G,
19.866791,,Insert,268992203,0,B,1000,138800,G,
19.867482,,Cancel,268992203,,,-1000,,,
19.912423,,Insert,268993035,0,B,1000,138800,G,
19.97242,,Insert,268993875,0,A,1000,142000,G,
20.01231,,Cancel,7017029,,,-10000,,,
20.01231,,Cancel,7017030,,,-10000,,,
20.01231,,Insert,7017031,1,A,10000,141000,G,
20.01231,,Insert,7017032,1,B,10000,139800,G,
20.017745,,Cancel,268990103,,,-8000,,,
20.017936,,Insert,268994507,0,B,8000,140300,G,
20.018179,,Cancel,268987815,,,-1000,,,
20.018251,,Cancel,268987783,,,-1000,,,
20.026141,,Cancel,268994507,,,-8000,,,
20.028873,,Insert,268994715,0,B,8000,140300,G,
20.035997,,Cancel,268994715,,,-8000,,,
20.036972,,Insert,268994875,0,B,8000,140300,G,
20.04187,,Cancel,268994875,,,-8000,,,
20.250503,,Insert,5096607,1,A,22,139600,G,
20.275023,,Insert,268998067,0,B,10,140300,G,
20.29003,,Cancel,7017031,,,-10000,,,
20.29003,,Cancel,7017032,,,-10000,,,
20.29003,,Insert,7017033,1,A,10000,141000,G,
20.29003,,Insert,7017034,1,B,10000,139800,G,
20.318795,,Insert,268998619,0,B,8000,140300,G,
20.323135,,Cancel,268998619,,,-8000,,,
20.351878,,Cancel,268990015,,,-1000,,,
20.351908,,Insert,268999235,0,A,1000,140400,G,
20.351935,,Insert,268999243,0,A,1000,140400,G,
20.352121,,Cancel,268983863,,,-1000,,,
20.352546,,Insert,268999319,0,B,1000,140200,G,
20.357655,,Insert,268999415,0,B,1000,140300,G,
20.360722,,Insert,268999539,0,B,8000,140300,G,
20.360751,,Cancel,268999235,,,-1000,,,
20.360777,,Cancel,268999243,,,-1000,,,
20.360943,,Cancel,268989855,,,-1000,,,
20.360966,,Insert,268999619,0,B,1000,140300,G,
20.361092,,Cancel,268980231,,,-8000,,,
20.361195,,Cancel,268967247,,,-1000,,,
20.361235,,Insert,268999807,0,A,8000,140500,G,
20.361424,,Cancel,268993035,,,-1000,,,
20.361434,,Insert,268999931,0,B,800,140300,G,
20.362092,,Insert,269000219,0,B,8000,140300,G,
20.362104,,Cancel,268999931,,,-800,,,
20.362282,,Cancel,268999807,,,-8000,,,
20.362297,,Insert,269000351,0,B,1000,140300,G,
20.362483,,Insert,269000419,0,B,790,140300,G,
20.362888,,Cancel,268993875,,,-1000,,,
20.363416,,Insert,269000651,0,B,1000,140300,G,
20.363471,,Cancel,268971471,,,-1000,,,
20.363583,,Insert,269000727,0,B,1000,140300,G,
20.363824,,Cancel,268952739,,,-2000,,,
20.363824,,Insert,269000843,0,B,2000,140200,G,
20.364299,,Cancel,268955079,,,-1000,,,
20.36432,,Insert,6220897,0,B,570,140400,F,
